idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,divida_total,investimento_mensal,score_credito
34.0,9.133.045,6.0,7.0,34.0,6.0,61.0,16.0,3035.88,26.308.159.840.519.400,Alto
34.0,9.133.045,6.0,7.0,34.0,6.0,61.0,16.0,3035.88,26.308.159.840.519.400,Alto
22.0,19283.47,10.0,8.0,34.0,9.0,38.0,15.0,4404.48,25.493.821.949.901.900,Regular
22.0,19283.47,10.0,8.0,34.0,9.0,38.0,16.0,4404.48,25.493.821.949.901.900,Regular
22.0,19283.47,10.0,8.0,34.0,9.0,38.0,15.0,4404.48,25.493.821.949.901.900,Regular
22.0,19283.47,10.0,8.0,34.0,9.0,38.0,15.0,4404.48,25.493.821.949.901.900,Regular
22.0,19283.47,10.0,8.0,34.0,9.0,38.0,15.0,4404.48,25.493.821.949.901.900,Regular
22.0,19283.47,10.0,8.0,34.0,9.0,38.0,15.0,4404.48,25.493.821.949.901.900,Regular
22.0,19283.47,10.0,8.0,34.0,9.0,42.0,17.0,4404.48,25.493.821.949.901.900,Regular
23.0,19283.47,10.0,8.0,34.0,9.0,38.0,15.0,4404.48,25.493.821.949.901.900,Regular
23.0,66502.76,0.0,6.0,1.0,2.0,29.0,7.0,276.91,7.098.632.215.787.440,Baixo
23.0,66502.76,0.0,6.0,1.0,2.0,31.0,10.0,276.91,7.098.632.215.787.440,Baixo
23.0,66502.76,0.0,6.0,1.0,2.0,29.0,10.0,276.91,7.098.632.215.787.440,Baixo
23.0,66502.76,0.0,6.0,1.0,2.0,29.0,8.0,276.91,7.098.632.215.787.440,Baixo
23.0,66502.76,0.0,6.0,1.0,2.0,29.0,10.0,276.91,7.098.632.215.787.440,Regular
24.0,66502.76,0.0,6.0,1.0,2.0,29.0,10.0,276.91,7.098.632.215.787.440,Baixo
24.0,66502.76,0.0,6.0,1.0,2.0,29.0,11.0,276.91,7.098.632.215.787.440,Baixo
24.0,66502.76,0.0,6.0,1.0,2.0,29.0,10.0,276.91,7.098.632.215.787.440,Baixo
33.0,9.444.795,7.0,8.0,28.0,6.0,21.0,11.0,1701.58,2.014.142.611.542.830,Regular
33.0,9.444.795,7.0,8.0,28.0,6.0,26.0,9.0,1701.58,2.014.142.611.542.830,Regular
33.0,9.444.795,7.0,8.0,28.0,6.0,26.0,11.0,1701.58,2.014.142.611.542.830,Baixo
33.0,9.444.795,7.0,8.0,28.0,6.0,31.0,11.0,1701.58,2.014.142.611.542.830,Baixo
34.0,9.444.795,7.0,8.0,28.0,6.0,26.0,11.0,1701.58,2.014.142.611.542.830,Baixo
34.0,9.444.795,7.0,8.0,28.0,6.0,25.0,12.0,1701.58,2.014.142.611.542.830,Baixo
34.0,9.444.795,7.0,8.0,28.0,6.0,26.0,11.0,1701.58,2.014.142.611.542.830,Baixo
34.0,9.444.795,7.0,8.0,28.0,6.0,26.0,11.0,1701.58,2.014.142.611.542.830,Baixo
46.0,70112.78,1.0,7.0,3.0,2.0,5.0,3.0,877.06,9.172.469.159.760.520,Baixo
46.0,70112.78,1.0,7.0,3.0,2.0,5.0,3.0,877.06,9.172.469.159.760.520,Regular
46.0,70112.78,1.0,7.0,3.0,2.0,5.0,3.0,877.06,9.172.469.159.760.520,Baixo
46.0,70112.78,1.0,7.0,3.0,2.0,5.0,3.0,877.06,9.172.469.159.760.520,Baixo
46.0,70112.78,1.0,7.0,3.0,2.0,3.0,4.0,877.06,9.172.469.159.760.520,Baixo
46.0,70112.78,1.0,7.0,3.0,2.0,7.0,3.0,877.06,9.172.469.159.760.520,Baixo
46.0,70112.78,1.0,7.0,3.0,2.0,5.0,1.0,877.06,9.172.469.159.760.520,Baixo
47.0,70112.78,1.0,7.0,3.0,2.0,5.0,3.0,877.06,9.172.469.159.760.520,Baixo
17.0,15604.56,9.0,5.0,25.0,3.0,27.0,23.0,2686.18,2.598.696.170.316.050,Baixo
17.0,15604.56,9.0,5.0,25.0,3.0,27.0,23.0,2686.18,2.598.696.170.316.050,Baixo
17.0,15604.56,9.0,5.0,25.0,3.0,27.0,23.0,2686.18,2.598.696.170.316.050,Baixo
17.0,15604.56,9.0,5.0,25.0,3.0,27.0,23.0,2686.18,2.598.696.170.316.050,Baixo
17.0,15604.56,9.0,5.0,25.0,3.0,31.0,24.0,2686.18,2.598.696.170.316.050,Baixo
17.0,15604.56,9.0,5.0,25.0,3.0,31.0,23.0,2686.18,2.598.696.170.316.050,Baixo
17.0,15604.56,9.0,5.0,25.0,3.0,29.0,23.0,2686.18,2.598.696.170.316.050,Regular
17.0,15604.56,9.0,5.0,25.0,3.0,27.0,23.0,2686.18,2.598.696.170.316.050,Regular
36.0,68935.26,1.0,5.0,8.0,3.0,18.0,6.0,457.81,3.717.466.132.062.240,Alto
36.0,68935.26,1.0,5.0,8.0,3.0,14.0,8.0,457.81,3.717.466.132.062.240,Alto
36.0,68935.26,1.0,5.0,8.0,3.0,14.0,9.0,457.81,3.717.466.132.062.240,Alto
36.0,68935.26,1.0,5.0,8.0,3.0,14.0,5.0,457.81,3.717.466.132.062.240,Alto
37.0,68935.26,1.0,5.0,8.0,3.0,17.0,6.0,457.81,3.717.466.132.062.240,Alto
37.0,68935.26,1.0,5.0,8.0,3.0,14.0,3.0,457.81,3.717.466.132.062.240,Alto
37.0,68935.26,1.0,5.0,8.0,3.0,14.0,6.0,457.81,3.717.466.132.062.240,Alto
37.0,68935.26,1.0,5.0,8.0,3.0,12.0,9.0,457.81,3.717.466.132.062.240,Alto
42.0,31807.0,8.0,3.0,14.0,2.0,21.0,8.0,611.04,3.215.559.293.309.020,Regular
42.0,31807.0,8.0,3.0,14.0,2.0,17.0,8.0,611.04,3.215.559.293.309.020,Regular
42.0,31807.0,8.0,3.0,14.0,2.0,17.0,8.0,611.04,3.215.559.293.309.020,Regular
42.0,31807.0,8.0,3.0,14.0,2.0,21.0,8.0,611.04,3.215.559.293.309.020,Alto
42.0,31807.0,8.0,3.0,14.0,2.0,12.0,8.0,611.04,3.215.559.293.309.020,Alto
42.0,31807.0,8.0,3.0,14.0,2.0,17.0,11.0,611.04,3.215.559.293.309.020,Alto
42.0,31807.0,8.0,3.0,14.0,2.0,18.0,8.0,611.04,3.215.559.293.309.020,Alto
42.0,31807.0,8.0,3.0,14.0,2.0,20.0,8.0,611.04,3.215.559.293.309.020,Alto
36.0,10025.2,10.0,10.0,21.0,7.0,23.0,14.0,1409.58,3.306.825.133.130.270,Baixo
36.0,10025.2,10.0,10.0,21.0,7.0,23.0,14.0,1409.58,3.306.825.133.130.270,Baixo
36.0,10025.2,10.0,10.0,21.0,7.0,23.0,14.0,1409.58,3.306.825.133.130.270,Baixo
36.0,10025.2,10.0,10.0,21.0,7.0,27.0,11.0,1409.58,3.306.825.133.130.270,Baixo
36.0,10025.2,10.0,10.0,21.0,7.0,23.0,14.0,1409.58,3.306.825.133.130.270,Baixo
36.0,10025.2,10.0,10.0,21.0,7.0,23.0,14.0,1409.58,3.306.825.133.130.270,Baixo
37.0,10025.2,10.0,10.0,21.0,7.0,23.0,14.0,1409.58,3.306.825.133.130.270,Baixo
37.0,10025.2,10.0,10.0,21.0,7.0,23.0,14.0,1409.58,3.306.825.133.130.270,Baixo
39.0,64036.88,8.0,4.0,15.0,4.0,29.0,15.0,1635.19,931.196.340.949.682,Regular
39.0,64036.88,8.0,4.0,15.0,4.0,29.0,17.0,1635.19,931.196.340.949.682,Regular
39.0,64036.88,8.0,4.0,15.0,4.0,26.0,15.0,1635.19,931.196.340.949.682,Regular
39.0,64036.88,8.0,4.0,15.0,4.0,29.0,15.0,1635.19,931.196.340.949.682,Regular
39.0,64036.88,8.0,4.0,15.0,4.0,31.0,15.0,1635.19,931.196.340.949.682,Regular
39.0,64036.88,8.0,4.0,15.0,4.0,29.0,15.0,1635.19,931.196.340.949.682,Regular
39.0,64036.88,8.0,4.0,15.0,4.0,29.0,15.0,1635.19,931.196.340.949.682,Regular
39.0,64036.88,8.0,4.0,15.0,4.0,31.0,15.0,1635.19,931.196.340.949.682,Regular
29.0,9.783.245,8.0,6.0,29.0,8.0,45.0,19.0,1684.06,3.169.155.149.435.550,Baixo
29.0,9.783.245,8.0,6.0,29.0,8.0,45.0,19.0,1684.06,3.169.155.149.435.550,Regular
29.0,9.783.245,8.0,6.0,29.0,8.0,48.0,18.0,1684.06,3.169.155.149.435.550,Baixo
29.0,9.783.245,8.0,6.0,29.0,8.0,42.0,17.0,1684.06,3.169.155.149.435.550,Baixo
29.0,9.783.245,8.0,6.0,29.0,8.0,50.0,16.0,1684.06,3.169.155.149.435.550,Baixo
30.0,9.783.245,8.0,6.0,29.0,8.0,45.0,17.0,1684.06,3.169.155.149.435.550,Baixo
30.0,9.783.245,8.0,6.0,29.0,8.0,45.0,17.0,1684.06,3.169.155.149.435.550,Baixo
30.0,9.783.245,8.0,6.0,29.0,8.0,45.0,17.0,1684.06,3.169.155.149.435.550,Baixo
22.0,86522.72,8.0,5.0,13.0,1.0,17.0,10.0,455.22,8.948.137.723.569.090,Regular
22.0,86522.72,8.0,5.0,13.0,1.0,14.0,9.0,455.22,8.948.137.723.569.090,Regular
22.0,86522.72,8.0,5.0,13.0,1.0,14.0,10.0,455.22,8.948.137.723.569.090,Regular
22.0,86522.72,8.0,5.0,13.0,1.0,14.0,10.0,455.22,8.948.137.723.569.090,Regular
22.0,86522.72,8.0,5.0,13.0,1.0,14.0,10.0,455.22,8.948.137.723.569.090,Regular
22.0,86522.72,8.0,5.0,13.0,1.0,14.0,8.0,455.22,8.948.137.723.569.090,Regular
22.0,86522.72,8.0,5.0,13.0,1.0,16.0,13.0,455.22,8.948.137.723.569.090,Regular
22.0,86522.72,8.0,5.0,13.0,1.0,14.0,8.0,455.22,8.948.137.723.569.090,Regular
21.0,124419.66,3.0,4.0,11.0,4.0,13.0,9.0,923.85,12.883.379.033.854.000,Regular
21.0,124419.66,3.0,4.0,11.0,4.0,13.0,8.0,923.85,12.883.379.033.854.000,Alto
21.0,124419.66,3.0,4.0,11.0,4.0,13.0,8.0,923.85,12.883.379.033.854.000,Regular
21.0,124419.66,3.0,4.0,11.0,4.0,13.0,8.0,923.85,12.883.379.033.854.000,Alto
21.0,124419.66,3.0,4.0,11.0,4.0,13.0,8.0,923.85,12.883.379.033.854.000,Regular
21.0,124419.66,3.0,4.0,11.0,4.0,16.0,8.0,923.85,12.883.379.033.854.000,Regular
21.0,124419.66,3.0,4.0,11.0,4.0,9.0,10.0,923.85,12.883.379.033.854.000,Regular
21.0,124419.66,3.0,4.0,11.0,4.0,18.0,8.0,923.85,12.883.379.033.854.000,Regular
50.0,15.606.515,3.0,4.0,6.0,4.0,8.0,1.0,257.85,11.912.535.825.073.300,Baixo
50.0,15.606.515,3.0,4.0,6.0,4.0,7.0,1.0,257.85,11.912.535.825.073.300,Baixo
50.0,15.606.515,3.0,4.0,6.0,4.0,7.0,1.0,257.85,11.912.535.825.073.300,Baixo
50.0,15.606.515,3.0,4.0,6.0,4.0,7.0,1.0,257.85,11.912.535.825.073.300,Baixo
50.0,15.606.515,3.0,4.0,6.0,4.0,7.0,1.0,257.85,11.912.535.825.073.300,Regular
50.0,15.606.515,3.0,4.0,6.0,4.0,12.0,0.0,257.85,11.912.535.825.073.300,Regular
50.0,15.606.515,3.0,4.0,6.0,4.0,7.0,1.0,257.85,11.912.535.825.073.300,Baixo
50.0,15.606.515,3.0,4.0,6.0,4.0,7.0,3.0,257.85,11.912.535.825.073.300,Baixo
24.0,28230.92,8.0,6.0,32.0,7.0,49.0,17.0,2989.13,47.014.391.071.601.400,Regular
24.0,28230.92,8.0,6.0,32.0,7.0,49.0,16.0,2989.13,47.014.391.071.601.400,Regular
24.0,28230.92,8.0,6.0,32.0,7.0,49.0,19.0,2989.13,47.014.391.071.601.400,Regular
24.0,28230.92,8.0,6.0,32.0,7.0,49.0,16.0,2989.13,47.014.391.071.601.400,Regular
24.0,28230.92,8.0,6.0,32.0,7.0,49.0,16.0,2989.13,47.014.391.071.601.400,Regular
24.0,28230.92,8.0,6.0,32.0,7.0,45.0,16.0,2989.13,47.014.391.071.601.400,Regular
24.0,28230.92,8.0,6.0,32.0,7.0,51.0,19.0,2989.13,47.014.391.071.601.400,Regular
25.0,28230.92,8.0,6.0,32.0,7.0,49.0,16.0,2989.13,47.014.391.071.601.400,Regular
28.0,10.623.765,6.0,3.0,18.0,3.0,7.0,12.0,181.68,2.104.730.907.454.240,Regular
28.0,10.623.765,6.0,3.0,18.0,3.0,7.0,12.0,181.68,2.104.730.907.454.240,Regular
29.0,10.623.765,6.0,3.0,18.0,3.0,7.0,12.0,181.68,2.104.730.907.454.240,Regular
29.0,10.623.765,6.0,3.0,18.0,3.0,7.0,9.0,181.68,2.104.730.907.454.240,Regular
29.0,10.623.765,6.0,3.0,18.0,3.0,3.0,12.0,181.68,2.104.730.907.454.240,Regular
29.0,10.623.765,6.0,3.0,18.0,3.0,7.0,13.0,181.68,2.104.730.907.454.240,Regular
29.0,10.623.765,6.0,3.0,18.0,3.0,2.0,10.0,181.68,2.104.730.907.454.240,Regular
29.0,10.623.765,6.0,3.0,18.0,3.0,9.0,12.0,181.68,2.104.730.907.454.240,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,26.0,8.0,889.62,3.911.298.920.131.490,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,31.0,8.0,889.62,3.911.298.920.131.490,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,26.0,8.0,889.62,3.911.298.920.131.490,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,31.0,8.0,889.62,3.911.298.920.131.490,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,26.0,5.0,889.62,3.911.298.920.131.490,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,26.0,7.0,889.62,3.911.298.920.131.490,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,22.0,8.0,889.62,3.911.298.920.131.490,Regular
19.0,11.970.955,8.0,4.0,7.0,2.0,26.0,8.0,889.62,3.911.298.920.131.490,Regular
40.0,112362.76,4.0,4.0,5.0,4.0,25.0,20.0,1358.65,11.996.178.536.493.600,Regular
40.0,112362.76,4.0,4.0,5.0,4.0,26.0,20.0,1358.65,11.996.178.536.493.600,Regular
40.0,112362.76,4.0,4.0,5.0,4.0,25.0,20.0,1358.65,11.996.178.536.493.600,Regular
40.0,112362.76,4.0,4.0,5.0,4.0,25.0,20.0,1358.65,11.996.178.536.493.600,Regular
40.0,112362.76,4.0,4.0,5.0,4.0,30.0,19.0,1358.65,11.996.178.536.493.600,Baixo
40.0,112362.76,4.0,4.0,5.0,4.0,27.0,20.0,1358.65,11.996.178.536.493.600,Baixo
40.0,112362.76,4.0,4.0,5.0,4.0,25.0,17.0,1358.65,11.996.178.536.493.600,Regular
41.0,112362.76,4.0,4.0,5.0,4.0,25.0,20.0,1358.65,11.996.178.536.493.600,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,1.0,7.0,1226.23,2.244.818.431.552.220,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,6.0,7.0,1226.23,2.244.818.431.552.220,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,1.0,7.0,1226.23,2.244.818.431.552.220,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,1.0,7.0,1226.23,2.244.818.431.552.220,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,1.0,7.0,1226.23,2.244.818.431.552.220,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,6.0,7.0,1226.23,2.244.818.431.552.220,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,1.0,7.0,1226.23,2.244.818.431.552.220,Regular
20.0,33335.24,1.0,6.0,8.0,1.0,1.0,7.0,1226.23,2.244.818.431.552.220,Regular
32.0,131577.84,2.0,3.0,3.0,2.0,19.0,2.0,816.21,16.732.108.152.573.500,Alto
32.0,131577.84,2.0,3.0,3.0,2.0,14.0,2.0,816.21,16.732.108.152.573.500,Alto
32.0,131577.84,2.0,3.0,3.0,2.0,14.0,2.0,816.21,16.732.108.152.573.500,Alto
32.0,131577.84,2.0,3.0,3.0,2.0,14.0,2.0,816.21,16.732.108.152.573.500,Alto
32.0,131577.84,2.0,3.0,3.0,2.0,11.0,2.0,816.21,16.732.108.152.573.500,Alto
32.0,131577.84,2.0,3.0,3.0,2.0,14.0,2.0,816.21,16.732.108.152.573.500,Alto
32.0,131577.84,2.0,3.0,3.0,2.0,14.0,2.0,816.21,16.732.108.152.573.500,Alto
32.0,131577.84,2.0,3.0,3.0,2.0,18.0,2.0,816.21,16.732.108.152.573.500,Regular
48.0,32314.44,2.0,5.0,5.0,3.0,9.0,11.0,1339.6,733.976.461.167.261,Alto
48.0,32314.44,2.0,5.0,5.0,3.0,9.0,10.0,1339.6,733.976.461.167.261,Alto
49.0,32314.44,2.0,5.0,5.0,3.0,9.0,9.0,1339.6,733.976.461.167.261,Alto
49.0,32314.44,2.0,5.0,5.0,3.0,9.0,12.0,1339.6,733.976.461.167.261,Alto
49.0,32314.44,2.0,5.0,5.0,3.0,9.0,11.0,1339.6,733.976.461.167.261,Alto
49.0,32314.44,2.0,5.0,5.0,3.0,9.0,10.0,1339.6,733.976.461.167.261,Alto
49.0,32314.44,2.0,5.0,5.0,3.0,9.0,9.0,1339.6,733.976.461.167.261,Alto
49.0,32314.44,2.0,5.0,5.0,3.0,6.0,11.0,1339.6,733.976.461.167.261,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,13.0,6.0,71.52,4.665.008.320.903.480,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,13.0,3.0,71.52,4.665.008.320.903.480,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,13.0,3.0,71.52,4.665.008.320.903.480,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,17.0,0.0,71.52,4.665.008.320.903.480,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,13.0,3.0,71.52,4.665.008.320.903.480,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,13.0,3.0,71.52,4.665.008.320.903.480,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,13.0,3.0,71.52,4.665.008.320.903.480,Alto
20.0,61235.6,0.0,5.0,7.0,1.0,10.0,3.0,71.52,4.665.008.320.903.480,Regular
39.0,19078.93,5.0,7.0,20.0,0.0,17.0,15.0,265.86,5.562.420.930.140.830,Regular
40.0,19078.93,5.0,7.0,20.0,0.0,19.0,16.0,265.86,5.562.420.930.140.830,Regular
40.0,19078.93,5.0,7.0,20.0,0.0,19.0,15.0,265.86,5.562.420.930.140.830,Regular
40.0,19078.93,5.0,7.0,20.0,0.0,19.0,18.0,265.86,5.562.420.930.140.830,Regular
40.0,19078.93,5.0,7.0,20.0,0.0,21.0,14.0,265.86,5.562.420.930.140.830,Regular
40.0,19078.93,5.0,7.0,20.0,0.0,19.0,15.0,265.86,5.562.420.930.140.830,Regular
40.0,19078.93,5.0,7.0,20.0,0.0,19.0,15.0,265.86,5.562.420.930.140.830,Regular
40.0,19078.93,5.0,7.0,20.0,0.0,19.0,13.0,265.86,5.562.420.930.140.830,Regular
34.0,83703.52,6.0,9.0,27.0,8.0,26.0,20.0,4525.08,8.917.149.835.201.790,Baixo
34.0,83703.52,6.0,9.0,27.0,8.0,27.0,20.0,4525.08,8.917.149.835.201.790,Baixo
34.0,83703.52,6.0,9.0,27.0,8.0,26.0,22.0,4525.08,8.917.149.835.201.790,Baixo
34.0,83703.52,6.0,9.0,27.0,8.0,25.0,18.0,4525.08,8.917.149.835.201.790,Regular
34.0,83703.52,6.0,9.0,27.0,8.0,26.0,20.0,4525.08,8.917.149.835.201.790,Baixo
34.0,83703.52,6.0,9.0,27.0,8.0,31.0,20.0,4525.08,8.917.149.835.201.790,Baixo
34.0,83703.52,6.0,9.0,27.0,8.0,26.0,17.0,4525.08,8.917.149.835.201.790,Regular
34.0,83703.52,6.0,9.0,27.0,8.0,26.0,20.0,4525.08,8.917.149.835.201.790,Baixo
45.0,99127.04,8.0,3.0,10.0,4.0,17.0,16.0,1126.35,6.507.212.528.458.220,Regular
45.0,99127.04,8.0,3.0,10.0,4.0,17.0,19.0,1126.35,6.507.212.528.458.220,Regular
45.0,99127.04,8.0,3.0,10.0,4.0,15.0,19.0,1126.35,6.507.212.528.458.220,Regular
45.0,99127.04,8.0,3.0,10.0,4.0,17.0,19.0,1126.35,6.507.212.528.458.220,Regular
45.0,99127.04,8.0,3.0,10.0,4.0,17.0,19.0,1126.35,6.507.212.528.458.220,Regular
45.0,99127.04,8.0,3.0,10.0,4.0,17.0,19.0,1126.35,6.507.212.528.458.220,Regular
46.0,99127.04,8.0,3.0,10.0,4.0,22.0,19.0,1126.35,6.507.212.528.458.220,Regular
46.0,99127.04,8.0,3.0,10.0,4.0,17.0,19.0,1126.35,6.507.212.528.458.220,Regular
15.0,10405.01,6.0,7.0,30.0,5.0,54.0,15.0,2086.22,109.220.390.794.574,Baixo
15.0,10405.01,6.0,7.0,30.0,5.0,54.0,15.0,2086.22,109.220.390.794.574,Baixo
15.0,10405.01,6.0,7.0,30.0,5.0,51.0,15.0,2086.22,109.220.390.794.574,Baixo
15.0,10405.01,6.0,7.0,30.0,5.0,54.0,15.0,2086.22,109.220.390.794.574,Baixo
15.0,10405.01,6.0,7.0,30.0,5.0,54.0,15.0,2086.22,109.220.390.794.574,Baixo
15.0,10405.01,6.0,7.0,30.0,5.0,54.0,15.0,2086.22,109.220.390.794.574,Baixo
15.0,10405.01,6.0,7.0,30.0,5.0,56.0,15.0,2086.22,109.220.390.794.574,Regular
15.0,10405.01,6.0,7.0,30.0,5.0,56.0,15.0,2086.22,109.220.390.794.574,Regular
42.0,135895.96,8.0,4.0,6.0,0.0,12.0,17.0,429.77,9.674.952.390.941.280,Alto
42.0,135895.96,8.0,4.0,6.0,0.0,12.0,17.0,429.77,9.674.952.390.941.280,Alto
42.0,135895.96,8.0,4.0,6.0,0.0,12.0,17.0,429.77,9.674.952.390.941.280,Alto
43.0,135895.96,8.0,4.0,6.0,0.0,14.0,17.0,429.77,9.674.952.390.941.280,Regular
43.0,135895.96,8.0,4.0,6.0,0.0,12.0,17.0,429.77,9.674.952.390.941.280,Alto
43.0,135895.96,8.0,4.0,6.0,0.0,12.0,17.0,429.77,9.674.952.390.941.280,Alto
43.0,135895.96,8.0,4.0,6.0,0.0,12.0,19.0,429.77,9.674.952.390.941.280,Alto
43.0,135895.96,8.0,4.0,6.0,0.0,12.0,17.0,429.77,9.674.952.390.941.280,Alto
21.0,29608.46,7.0,8.0,31.0,7.0,42.0,15.0,1286.07,237.184.339.694.421,Regular
21.0,29608.46,7.0,8.0,31.0,7.0,45.0,16.0,1286.07,237.184.339.694.421,Baixo
21.0,29608.46,7.0,8.0,31.0,7.0,42.0,16.0,1286.07,237.184.339.694.421,Baixo
22.0,29608.46,7.0,8.0,31.0,7.0,44.0,16.0,1286.07,237.184.339.694.421,Baixo
22.0,29608.46,7.0,8.0,31.0,7.0,41.0,16.0,1286.07,237.184.339.694.421,Baixo
22.0,29608.46,7.0,8.0,31.0,7.0,39.0,15.0,1286.07,237.184.339.694.421,Baixo
22.0,29608.46,7.0,8.0,31.0,7.0,42.0,16.0,1286.07,237.184.339.694.421,Regular
22.0,29608.46,7.0,8.0,31.0,7.0,42.0,16.0,1286.07,237.184.339.694.421,Baixo
29.0,29999.94,10.0,9.0,15.0,5.0,42.0,20.0,2593.23,463.571.389.306.625,Regular
30.0,29999.94,10.0,9.0,15.0,5.0,40.0,21.0,2593.23,463.571.389.306.625,Baixo
30.0,29999.94,10.0,9.0,15.0,5.0,42.0,21.0,2593.23,463.571.389.306.625,Baixo
30.0,29999.94,10.0,9.0,15.0,5.0,42.0,20.0,2593.23,463.571.389.306.625,Baixo
30.0,29999.94,10.0,9.0,15.0,5.0,42.0,21.0,2593.23,463.571.389.306.625,Baixo
30.0,29999.94,10.0,9.0,15.0,5.0,42.0,21.0,2593.23,463.571.389.306.625,Baixo
30.0,29999.94,10.0,9.0,15.0,5.0,42.0,21.0,2593.23,463.571.389.306.625,Regular
30.0,29999.94,10.0,9.0,15.0,5.0,42.0,21.0,2593.23,463.571.389.306.625,Baixo
15.0,52972.5,7.0,5.0,32.0,3.0,46.0,24.0,2196.59,7.711.053.037.286.050,Baixo
15.0,52972.5,7.0,5.0,32.0,3.0,46.0,24.0,2196.59,7.711.053.037.286.050,Baixo
15.0,52972.5,7.0,5.0,32.0,3.0,49.0,24.0,2196.59,7.711.053.037.286.050,Baixo
15.0,52972.5,7.0,5.0,32.0,3.0,46.0,24.0,2196.59,7.711.053.037.286.050,Regular
15.0,52972.5,7.0,5.0,32.0,3.0,46.0,24.0,2196.59,7.711.053.037.286.050,Regular
15.0,52972.5,7.0,5.0,32.0,3.0,46.0,24.0,2196.59,7.711.053.037.286.050,Regular
15.0,52972.5,7.0,5.0,32.0,3.0,46.0,24.0,2196.59,7.711.053.037.286.050,Regular
15.0,52972.5,7.0,5.0,32.0,3.0,47.0,24.0,2196.59,7.711.053.037.286.050,Regular
18.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,14.0,7.0,1030.2,16.460.363.984.451.500,Baixo
18.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,14.0,9.0,1030.2,16.460.363.984.451.500,Baixo
18.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,19.0,7.0,1030.2,16.460.363.984.451.500,Baixo
18.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,14.0,7.0,1030.2,16.460.363.984.451.500,Regular
19.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,9.0,7.0,1030.2,16.460.363.984.451.500,Baixo
19.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,14.0,7.0,1030.2,16.460.363.984.451.500,Baixo
19.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,10.0,7.0,1030.2,16.460.363.984.451.500,Regular
19.0,11.378.138.999.999.900,1.0,4.0,1.0,0.0,14.0,8.0,1030.2,16.460.363.984.451.500,Regular
30.0,15746.63,4.0,3.0,18.0,5.0,22.0,16.0,2098.83,3.075.161.819.282.720,Regular
30.0,15746.63,4.0,3.0,18.0,5.0,22.0,13.0,2098.83,3.075.161.819.282.720,Baixo
30.0,15746.63,4.0,3.0,18.0,5.0,22.0,13.0,2098.83,3.075.161.819.282.720,Baixo
30.0,15746.63,4.0,3.0,18.0,5.0,20.0,13.0,2098.83,3.075.161.819.282.720,Baixo
30.0,15746.63,4.0,3.0,18.0,5.0,17.0,13.0,2098.83,3.075.161.819.282.720,Regular
30.0,15746.63,4.0,3.0,18.0,5.0,25.0,10.0,2098.83,3.075.161.819.282.720,Baixo
31.0,15746.63,4.0,3.0,18.0,5.0,21.0,13.0,2098.83,3.075.161.819.282.720,Baixo
31.0,15746.63,4.0,3.0,18.0,5.0,22.0,12.0,2098.83,3.075.161.819.282.720,Baixo
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,12.0,750.95,9.212.648.731.822.840,Baixo
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,11.0,750.95,9.212.648.731.822.840,Regular
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,10.0,750.95,9.212.648.731.822.840,Baixo
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,10.0,750.95,9.212.648.731.822.840,Baixo
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,10.0,750.95,9.212.648.731.822.840,Baixo
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,12.0,750.95,9.212.648.731.822.840,Baixo
19.0,97961.96,4.0,6.0,6.0,0.0,7.0,10.0,750.95,9.212.648.731.822.840,Regular
